http://headlines.yahoo.co.jp/hl?a=20140724-00000361-sph-ent
Word	TFIDF
さん	0.017333857344696543
ＣＭ	0.007456274919321637
最終	0.002421307506053269
記事	0.004842615012106538
答	0.007456274919321637
珍	0.007456274919321637
モチーフ	0.007456274919321637
歌う	0.005777952448232182
陣	0.014912549838643274
カバー	0.005777952448232182
!	0.007263922518159807
2014	0.005777952448232182
イメージ	0.017333857344696543
(	0.004842615012106538
難破	0.007456274919321637
25	0.004842615012106538
)	0.004842615012106538
Facebook	0.002421307506053269
れる	0.00819925995428545
質問	0.014912549838643274
クイメ	0.007456274919321637
暑	0.007456274919321637
7	0.007263922518159807
6	0.007456274919321637
紙	0.002421307506053269
:	0.002421307506053269
考え	0.004099629977142725
溶け	0.007456274919321637
8	0.005777952448232182
いる	0.0027446280693087712
喰	0.014912549838643274
機能	0.002421307506053269
恋愛	0.011555904896464363
検索	0.002421307506053269
使用	0.011555904896464363
エン	0.003117874267437726
リアルタイム	0.002421307506053269
女	0.011555904896464363
ちょっと	0.007456274919321637
?	0.014912549838643274
中	0.0054892561386175424
ニュース	0.009685230024213076
です	0.012471497069750904
歌手	0.004796196738527182
方法	0.002421307506053269
…	0.0027446280693087712
配信	0.007263922518159807
監督	0.007456274919321637
ある	0.004796196738527182
※	0.003117874267437726
先読み	0.002421307506053269
いい	0.004796196738527182
好み	0.002421307506053269
本当に	0.005777952448232182
便利	0.002421307506053269
返し	0.007456274919321637
パック	0.002421307506053269
加藤	0.007456274919321637
指定	0.002421307506053269
こと	0.0035593308214182462
?	0.002421307506053269
手	0.007456274919321637
運営	0.007456274919321637
PR	0.002421307506053269
トピックス	0.002421307506053269
意識	0.002421307506053269
ため	0.002421307506053269
今	0.009592393477054364
その他	0.002421307506053269
Twitter	0.002421307506053269
読み込み	0.0027446280693087712
ちゃい	0.007456274919321637
華原	0.029825099677286547
人	0.004796196738527182
公開	0.005777952448232182
Yahoo	0.007263922518159807
サクサク	0.002421307506053269
部	0.002421307506053269
電車	0.002421307506053269
仕事	0.005777952448232182
購読	0.002421307506053269
得	0.002421307506053269
毎日	0.002421307506053269
つい	0.005777952448232182
って	0.007456274919321637
アイス	0.007456274919321637
利用	0.002421307506053269
アプリデータ	0.002421307506053269
現在	0.002421307506053269
データ	0.002421307506053269
けど	0.005777952448232182
時	0.004842615012106538
ツール	0.007456274919321637
妙行寺	0.007456274919321637
Buzz	0.004842615012106538
抽出	0.003117874267437726
黒い	0.005777952448232182
53	0.007456274919321637
！	0.004796196738527182
で	0.021791767554479417
て	0.014527845036319613
無効	0.002421307506053269
たい	0.002421307506053269
）	0.004842615012106538
ね	0.004796196738527182
（	0.004842615012106538
は	0.01694915254237288
もっと	0.002421307506053269
の	0.04600484261501211
と	0.008233884207926314
に	0.024213075060532687
な	0.0027446280693087712
こちら	0.002421307506053269
２	0.012298889931428175
３	0.009592393477054364
４	0.004099629977142725
船	0.007456274919321637
ログイン	0.002421307506053269
９	0.005777952448232182
まし	0.00819925995428545
ます	0.002421307506053269
幸せ	0.007456274919321637
変更	0.002421307506053269
ので	0.005777952448232182
ボランティア	0.007456274919321637
Ａ	0.014912549838643274
い	0.004842615012106538
８月	0.007456274919321637
調査	0.002421307506053269
Ｅ	0.014912549838643274
東北	0.004796196738527182
まで	0.0035593308214182462
Ｉ	0.007456274919321637
が	0.01694915254237288
崇史	0.007456274919321637
Ｏ	0.007456274919321637
お	0.01694915254237288
四谷	0.007456274919321637
Ｎ	0.007456274919321637
爆笑	0.014912549838643274
Ｌ	0.007456274919321637
Ｒ	0.014912549838643274
ください	0.002421307506053269
し	0.007263922518159807
新規	0.002421307506053269
Ｓ	0.014912549838643274
写真	0.003117874267437726
さ	0.015589371337188629
について	0.005777952448232182
Ｕ	0.007456274919321637
た	0.021791767554479417
ワンピース	0.007456274919321637
による	0.002421307506053269
せ	0.00819925995428545
有効	0.002421307506053269
取得	0.002421307506053269
映画	0.011555904896464363
朋美	0.02236882475796491
真剣	0.007456274919321637
スポーツ	0.004099629977142725
設定	0.004842615012106538
感謝	0.005777952448232182
巣鴨	0.007456274919321637
。	0.021791767554479417
眠る	0.007456274919321637
、	0.01937046004842615
　	0.009685230024213076
東京	0.004796196738527182
取材	0.00819925995428545
」	0.01937046004842615
「	0.01937046004842615
全国	0.002421307506053269
【	0.004796196738527182
決まり	0.007456274919321637
】	0.004796196738527182
日	0.012106537530266344
報知	0.007456274919321637
Japan	0.002421307506053269
登紀子	0.007456274919321637
分	0.004842615012106538
急上昇	0.002421307506053269
など	0.0035593308214182462
キャンペーン	0.002421307506053269
更新	0.002421307506053269
・	0.009353622802313178
なっ	0.004842615012106538
する	0.004842615012106538
ID	0.002421307506053269
募集	0.005777952448232182
ド	0.007456274919321637
ワード	0.004842615012106538
三池	0.007456274919321637
墓	0.014912549838643274
怪談	0.007456274919321637
月	0.004842615012106538
JavaScript	0.007263922518159807
RSS	0.002421307506053269
自動	0.003117874267437726
前	0.011555904896464363
なり	0.0035593308214182462
厳選	0.002421307506053269
訪れ	0.014912549838643274
すぎ	0.007456274919321637
タメ	0.003117874267437726
編集	0.002421307506053269
岩	0.02236882475796491
情報	0.002421307506053269
れ	0.0027446280693087712
金	0.004842615012106538
も	0.002421307506053269
条件	0.002421307506053269
合わせ	0.007456274919321637
すべて	0.002421307506053269
よう	0.0035593308214182462
ソング	0.02236882475796491
ページ	0.002421307506053269
墓参	0.007456274919321637
ん	0.00819925995428545
を	0.029055690072639227
